SAngle,Nrplies,Stepply,SymLam,Thickpl,S11,S22,Thick,min_val
165,15,30,1,1,3240.855225,185.521591,3.81,1.465988119
165,15,30,1,2,1603.893921,91.455063,7.62,1.412870787
165,15,35,0,1,3546.463867,204.13504,3.81,1.563535035
165,15,35,0,2,1770.349121,101.890327,7.62,1.46664387
165,15,35,1,1,3394.706055,188.45015,3.81,1.501167169
165,15,35,1,2,1693.299927,93.652184,7.62,1.434384945
165,15,40,0,1,3622.280029,205.595764,3.81,1.580908887
165,15,40,0,2,1810.762695,102.958557,7.62,1.476531102
165,15,40,1,1,3435.35376,185.859985,3.81,1.503188257
165,15,40,1,2,1714.994141,92.724495,7.62,1.436446796
165,15,45,0,1,3532.898682,201.966614,3.81,1.556303074
165,15,45,0,2,1793.162842,102.756798,7.62,1.472794893
165,15,45,1,1,3593.473633,207.662277,3.81,1.579975824
165,15,45,1,2,1785.541626,102.531944,7.62,1.470879745
165,15,50,0,1,4125.965332,221.244019,3.81,1.709183946
165,15,50,0,2,2051.836914,110.834908,7.62,1.538762466
165,15,50,1,1,3814.813232,203.259506,3.81,1.611957494
165,15,50,1,2,1905.785767,101.377342,7.62,1.490929084
165,15,55,0,1,3033.632324,168.310959,3.81,1.389921648
165,15,55,0,2,1516.658936,85.016457,7.62,1.382592917
165,15,55,1,1,3066.990967,169.497589,3.81,1.39874208
165,15,55,1,2,1523.331543,84.626442,7.62,1.383000755
165,16,5,0,1,5548.821289,372.530975,4.064,2.33355637
165,16,5,0,2,2693.900146,191.321976,8.128,1.894135415
165,16,5,1,1,6548.710449,387.354614,4.064,2.553086699
165,16,5,1,2,3091.872803,189.51683,8.128,1.964852269
165,16,10,0,1,3786.932617,230.924942,4.064,1.697027038
165,16,10,0,2,1883.93396,116.355278,8.128,1.580176597
165,16,10,1,1,2768.313232,162.984055,4.064,1.359136688
165,16,10,1,2,1368.157715,80.158684,8.128,1.405205645
165,16,15,0,1,5206.56543,307.380096,4.064,2.128516631
165,16,15,0,2,2600.303711,154.635788,8.128,1.797264596
165,16,15,1,1,4481.87793,248.371735,4.064,1.865052079
165,16,15,1,2,2237.151611,123.431503,8.128,1.661704852
165,16,20,0,1,3135.347656,182.213287,4.064,1.46953236
165,16,20,0,2,1540.747437,89.991882,8.128,1.458827187
165,16,20,1,1,3068.107666,178.908417,4.064,1.449779197
165,16,20,1,2,1505.927002,88.197021,8.128,1.448417574
165,16,25,0,1,3765.712158,215.899506,4.064,1.660560772
165,16,25,0,2,1883.636719,108.096214,8.128,1.562263429
165,16,25,1,1,3284.833496,180.008362,4.064,1.49279355
165,16,25,1,2,1639.153442,89.827461,8.128,1.476922808
165,16,30,0,1,3203.972656,179.885086,4.064,1.477365599
165,16,30,0,2,1607.6698,91.245758,8.128,1.474086213
165,16,30,1,1,3268.085693,186.194199,4.064,1.503028119
165,16,30,1,2,1615.776978,91.644058,8.128,1.476467498
165,16,35,0,1,3628.755127,199.027969,4.064,1.59840233
165,16,35,0,2,1808.768311,99.850685,8.128,1.530397431
165,16,35,1,1,3323.930664,179.736969,4.064,1.499537473
165,16,35,1,2,1658.719849,89.655029,8.128,1.480218683
165,16,40,0,1,3310.49707,182.555374,4.064,1.503112523
165,16,40,0,2,1648.837646,90.725464,8.128,1.480680224
165,16,40,1,1,3307.080566,182.311523,4.064,1.501944683
165,16,40,1,2,1647.385498,90.616104,8.128,1.480171492
165,16,45,0,1,3349.009033,181.572449,4.064,1.508208273
165,16,45,0,2,1672.56604,91.118935,8.128,1.485980046
165,16,45,1,1,3129.156006,173.154037,4.064,1.448783858
165,16,45,1,2,1562.37085,86.294876,8.128,1.45488805
165,16,50,0,1,3306.408447,184.428848,4.064,1.506396661
165,16,50,0,2,1640.123779,91.518532,8.128,1.480761116
165,16,50,1,1,3277.995605,181.432404,4.064,1.494590455
165,16,50,1,2,1637.489868,89.926567,8.128,1.476825171
165,16,55,0,1,3044.010742,167.894318,4.064,1.421446756
165,16,55,0,2,1519.398193,84.758919,8.128,1.443509689
165,16,55,1,1,3079.639648,168.347244,4.064,1.429106475
165,16,55,1,2,1528.157959,84.103798,8.128,1.443735667
165,17,5,0,1,5463.463867,357.514404,4.318,2.315563592
165,17,5,0,2,2579.058594,182.656433,8.636,1.914826314
165,17,5,1,1,6308.435059,378.916992,4.318,2.520271556
165,17,5,1,2,2973.881836,185.425888,8.636,1.994843683
165,17,10,0,1,3643.221924,216.185318,4.318,1.668691825
165,17,10,0,2,1816.057983,109.389542,8.636,1.6133488
165,17,10,1,1,2605.521729,146.53653,4.318,1.323531065
165,17,10,1,2,1300.383179,72.839409,8.636,1.43763246
165,17,15,0,1,4719.667969,278.195312,4.318,2.004601121
165,17,15,0,2,2351.325684,137.43924,8.636,1.77435949
165,17,15,1,1,4437.799316,249.259201,4.318,1.889186185
165,17,15,1,2,2204.455566,122.768234,8.636,1.715100249
165,17,20,0,1,2982.32959,166.774551,4.318,1.437940422
165,17,20,0,2,1478.000854,83.384094,8.636,1.493735093
165,17,20,1,1,2669.784424,150.990295,4.318,1.345210082
165,17,20,1,2,1325.568359,75.057953,8.636,1.447151533
165,17,25,0,1,3113.219971,175.999649,4.318,1.482428526
165,17,25,0,2,1541.608643,87.5159,8.636,1.514595188
165,17,25,1,1,2976.923096,168.166641,4.318,1.439936629
165,17,25,1,2,1476.330811,83.447021,8.636,1.493558018
165,17,30,0,1,2772.86084,158.890808,4.318,1.3816191
165,17,30,0,2,1377.572876,78.901344,8.636,1.465212415
165,17,30,1,1,2692.49292,153.969666,4.318,1.355909808
165,17,30,1,2,1337.373169,76.275436,8.636,1.451997331
165,17,35,0,1,3562.672852,200.532684,4.318,1.619745341
165,17,35,0,2,1776.15686,99.844917,8.636,1.585230313
165,17,35,1,1,3310.130859,177.906494,4.318,1.523472226
165,17,35,1,2,1651.517334,88.87104,8.636,1.5381331
165,17,40,0,1,2794.181396,157.899002,4.318,1.383472259
165,17,40,0,2,1410.539429,79.899651,8.636,1.473552145
165,17,40,1,1,2832.40332,161.001617,4.318,1.397347227
165,17,40,1,2,1408.733643,79.870872,8.636,1.473151335
165,17,45,0,1,3379.762695,186.563385,4.318,1.555245797
165,17,45,0,2,1692.111206,93.540817,8.636,1.555841266
165,17,45,1,1,3125.592529,171.346222,4.318,1.474686917
165,17,45,1,2,1561.254272,85.508484,8.636,1.513938385
165,17,50,0,1,3299.797852,180.341904,4.318,1.526800538
165,17,50,0,2,1641.870239,89.139183,8.636,1.536904038
165,17,50,1,1,3296.799316,183.528641,4.318,1.533128555
165,17,50,1,2,1645.560303,90.672096,8.636,1.540910332
165,17,55,0,1,3035.731201,165.398331,4.318,1.444977613
165,17,55,0,2,1514.394165,82.331261,8.636,1.498282443
165,17,55,1,1,2938.633545,158.202927,4.318,1.411214172
165,17,55,1,2,1465.902466,79.019547,8.636,1.482029787
165,18,5,0,1,5352.880371,343.538483,4.572,2.295090979
165,18,5,0,2,2466.777588,175.236755,9.144,1.938691079
165,18,5,1,1,6048.897949,370.256195,4.572,2.483362301
165,18,5,1,2,2847.947754,181.235809,9.144,2.023131413
165,18,10,0,1,3539.395996,223.693253,4.572,1.695937837
165,18,10,0,2,1763.505615,111.857384,9.144,1.669791106
165,18,10,1,1,2584.194336,143.545425,4.572,1.343544924
165,18,10,1,2,1289.697021,71.584969,9.144,1.493876503
165,18,15,0,1,4206.618164,241.140259,4.572,1.85876525
165,18,15,0,2,2081.876709,117.661415,9.144,1.742034942
165,18,15,1,1,4182.468262,238.603226,4.572,1.848751666
165,18,15,1,2,2071.757568,116.525307,9.144,1.737681154
165,18,20,0,1,2978.429932,160.428162,4.572,1.453967314
165,18,20,0,2,1475.630005,80.495224,9.144,1.548004354
165,18,20,1,1,2579.21167,142.479919,4.572,1.340306878
165,18,20,1,2,1287.137695,71.103111,9.144,1.492354774
165,18,25,0,1,2955.299561,168.921432,4.572,1.467994196
165,18,25,0,2,1470.658569,83.369232,9.144,1.553286281
165,18,25,1,1,2973.433594,170.461166,4.572,1.474723482
165,18,25,1,2,1467.276489,84.15889,9.144,1.554359509
165,18,30,0,1,2709.384033,151.387665,4.572,1.383974187
165,18,30,0,2,1349.809692,76.056496,9.144,1.514815795
165,18,30,1,1,2464.675781,139.604095,4.572,1.312613401
165,18,30,1,2,1230.125122,69.505554,9.144,1.478210739
165,18,35,0,1,3325.112793,184.596069,4.572,1.571225284
165,18,35,0,2,1655.398315,91.652779,9.144,1.605835355
165,18,35,1,1,3250.992188,177.419815,4.572,1.541811446
165,18,35,1,2,1619.476807,88.035553,9.144,1.591279043
165,18,40,0,1,2734.571289,149.08638,4.572,1.383721046
165,18,40,0,2,1361.607666,74.30098,9.144,1.513232205
165,18,40,1,1,2575.061035,142.227615,4.572,1.338983112
165,18,40,1,2,1285.563843,70.993546,9.144,1.491822779
165,18,45,0,1,2829.99292,158.96492,4.572,1.422971608
165,18,45,0,2,1414.06665,79.720039,9.144,1.534785149
165,18,45,1,1,2856.500488,161.823593,4.572,1.434122691
165,18,45,1,2,1421.530151,80.230354,9.144,1.537287939
165,18,50,0,1,2961.948975,164.891922,4.572,1.460528507
165,18,50,0,2,1472.440918,82.386192,9.144,1.551494979
165,18,50,1,1,2846.877197,154.258041,4.572,1.415960374
165,18,50,1,2,1420.69873,77.075027,9.144,1.530309719
165,18,55,0,1,2992.679932,159.312866,4.572,1.454227738
165,18,55,0,2,1489.653564,79.285286,9.144,1.548017689
165,18,55,1,1,2933.281982,157.548309,4.572,1.439275364
165,18,55,1,2,1464.371338,78.784355,9.144,1.542194177
165,19,5,0,1,5216.584961,338.142212,4.826,2.288347976
165,19,5,0,2,2368.190918,167.670074,9.652,1.964805687
165,19,5,1,1,5769.855469,361.202301,4.826,2.441945849
165,19,5,1,2,2714.085205,176.91008,9.652,2.049639257
165,19,10,0,1,3453.000977,225.237335,4.826,1.713557326
165,19,10,0,2,1719.812988,112.506538,9.652,1.723962315
165,19,10,1,1,2587.523682,142.203308,4.826,1.371747302
165,19,10,1,2,1291.126953,70.953133,9.652,1.553738483
165,19,15,0,1,3631.461914,204.055023,4.826,1.701219159
165,19,15,0,2,1815.002686,101.030083,9.652,1.716996426
165,19,15,1,1,3713.328125,214.509735,4.826,1.739173856
165,19,15,1,2,1833.987061,104.253418,9.652,1.72752537
165,19,20,0,1,2990.625732,169.579666,4.826,1.506521062
165,19,20,0,2,1486.299805,84.83651,9.652,1.620351505
165,19,20,1,1,2582.542725,140.777039,4.826,1.367729548
165,19,20,1,2,1288.526733,70.302948,9.652,1.551845136
165,19,25,0,1,2945.801514,167.532974,4.826,1.493691241
165,19,25,0,2,1465.214966,82.646896,9.652,1.611663797
165,19,25,1,1,2980.939209,170.539627,4.826,1.50678043
165,19,25,1,2,1471.28833,84.135643,9.652,1.616021466
165,19,30,0,1,2736.727051,158.203201,4.826,1.434317297
165,19,30,0,2,1366.652588,79.185486,9.652,1.585699222
165,19,30,1,1,2473.636719,138.462891,4.826,1.342306109
165,19,30,1,2,1234.527954,68.982269,9.652,1.538864843
165,19,35,0,1,2851.546631,159.569107,4.826,1.458799279
165,19,35,0,2,1422.199341,79.650352,9.652,1.597119354
165,19,35,1,1,2887.846924,163.089569,4.826,1.473217393
165,19,35,1,2,1434.266724,80.52137,9.652,1.60126527
165,19,40,0,1,2772.466553,150.473389,4.826,1.424305347
165,19,40,0,2,1383.420166,75.370361,9.652,1.580594224
165,19,40,1,1,2578.633301,140.454056,4.826,1.366298189
165,19,40,1,2,1286.641357,70.177048,9.652,1.551219412
165,19,45,0,1,2825.568848,159.73941,4.826,1.454296667
165,19,45,0,2,1423.743896,81.036682,9.652,1.600406428
165,19,45,1,1,2859.801758,162.105453,4.826,1.465831106
165,19,45,1,2,1422.085693,80.279808,9.652,1.598459031
165,19,50,0,1,2983.092529,163.288193,4.826,1.491505402
165,19,50,0,2,1484.936768,81.68187,9.652,1.613275093
165,19,50,1,1,2834.624756,152.507736,4.826,1.440358598
165,19,50,1,2,1414.427734,76.173775,9.652,1.588145254
165,19,55,0,1,2613.968018,146.475769,4.826,1.385943369
165,19,55,0,2,1308.513672,74.121681,9.652,1.563849408
165,19,55,1,1,2648.505127,144.970734,4.826,1.389164947
165,19,55,1,2,1313.21521,72.378296,9.652,1.560961465
165,20,5,0,1,5053.01416,332.333557,5.08,2.275599197
165,20,5,0,2,2335.974365,162.437576,10.16,2.008411574
165,20,5,1,1,5467.099609,351.454163,5.08,2.39458207
165,20,5,1,2,2674.242188,172.320053,10.16,2.093204309
165,20,10,0,1,3382.799072,220.252167,5.08,1.720095728
165,20,10,0,2,1681.777466,109.854408,10.16,1.772056319
165,20,10,1,1,2587.589844,140.983856,5.08,1.399603055
165,20,10,1,2,1289.873047,70.407166,10.16,1.613282907
165,20,15,0,1,3081.438232,175.385406,5.08,1.566581357
165,20,15,0,2,1530.375366,86.421478,10.16,1.693002631
165,20,15,1,1,3144.768066,183.669159,5.08,1.596366518
165,20,15,1,2,1552.39978,89.326759,10.16,1.703413897
165,20,20,0,1,2596.416504,142.799484,5.08,1.405183736
165,20,20,0,2,1289.688232,71.412849,10.16,1.615422704
165,20,20,1,1,2260.43457,125.968102,5.08,1.305794946
165,20,20,1,2,1127.013428,62.858646,10.16,1.566425604
165,20,25,0,1,2578.197021,147.95726,5.08,1.412919531
165,20,25,0,2,1275.41394,73.301353,10.16,1.616829526
165,20,25,1,1,2534.148193,145.313766,5.08,1.398944713
165,20,25,1,2,1266.09314,71.936188,10.16,1.612130168
165,20,30,0,1,2640.899902,149.784805,5.08,1.428627769
165,20,30,0,2,1316.616577,74.744102,10.16,1.627674477
165,20,30,1,1,2447.098877,136.226746,5.08,1.362975355
165,20,30,1,2,1221.863037,67.951324,10.16,1.595221101
165,20,35,0,1,2565.206543,145.0737,5.08,1.404249092
165,20,35,0,2,1276.91394,72.173523,10.16,1.614672224
165,20,35,1,1,2486.832764,138.113419,5.08,1.374504752
165,20,35,1,2,1239.643555,68.672089,10.16,1.600113359
165,20,40,0,1,2360.541504,131.977066,5.08,1.33755735
165,20,40,0,2,1176.460083,65.68042,10.16,1.581797984
165,20,40,1,1,2358.358887,131.832535,5.08,1.33683561
165,20,40,1,2,1175.192017,65.596672,10.16,1.581379145
165,20,45,0,1,2682.060547,147.344498,5.08,1.431069051
165,20,45,0,2,1337.598145,73.621193,10.16,1.62918061
165,20,45,1,1,2569.392334,141.235748,5.08,1.396735653
165,20,45,1,2,1281.977661,70.555237,10.16,1.612122675
165,20,50,0,1,2826.781006,155.956253,5.08,1.476824148
165,20,50,0,2,1411.170776,77.559158,10.16,1.651489997
165,20,50,1,1,2801.659668,151.031967,5.08,1.461466792
165,20,50,1,2,1397.61853,75.104134,10.16,1.643640791
165,20,55,0,1,2507.201416,135.720184,5.08,1.373149312
165,20,55,0,2,1249.467041,67.571907,10.16,1.599576491
165,20,55,1,1,2429.417236,131.816208,5.08,1.350123749
165,20,55,1,2,1212.378784,65.810997,10.16,1.58881507
165,21,5,0,1,4861.030273,325.359497,5.334,2.25500317
165,21,5,0,2,2295.365479,159.369568,10.668,2.055123877
165,21,5,1,1,5138.446777,343.400574,5.334,2.346026498
165,21,5,1,2,2723.989746,167.150986,10.668,2.152315615
165,21,10,0,1,3297.375732,209.088776,5.334,1.71042179
165,21,10,0,2,1644.350586,104.266083,10.668,1.813915914
165,21,10,1,1,2580.80542,139.807449,5.334,1.426267392
165,21,10,1,2,1286.49231,69.806511,10.668,1.672310305
165,21,15,0,1,2683.031738,157.64299,5.334,1.483998159
165,21,15,0,2,1330.608154,77.379936,10.668,1.696956999
165,21,15,1,1,2638.466553,154.460739,5.334,1.468761644
165,21,15,1,2,1305.401245,75.587952,10.668,1.688356143
165,21,20,0,1,2232.812988,127.002121,5.334,1.333331616
165,21,20,0,2,1104.527344,63.160103,10.668,1.623821262
165,21,20,1,1,2111.475586,120.309326,5.334,1.296109945
165,21,20,1,2,1048.702759,59.785397,10.668,1.606057491
165,21,25,0,1,2486.908203,139.579041,5.334,1.408167809
165,21,25,0,2,1233.852539,69.726395,10.668,1.662267124
165,21,25,1,1,2306.359619,127.971992,5.334,1.349218627
165,21,25,1,2,1150.319336,63.902077,10.668,1.634011528
165,21,30,0,1,2472.337158,137.284637,5.334,1.400474865
165,21,30,0,2,1228.853271,68.202507,10.668,1.658034868
165,21,30,1,1,2423.92749,134.287598,5.334,1.384917968
165,21,30,1,2,1206.336792,66.694801,10.668,1.650553124
165,21,35,0,1,2543.760742,142.536469,5.334,1.425222099
165,21,35,0,2,1266.503906,71.155312,10.668,1.671478806
165,21,35,1,1,2430.431396,132.196045,5.334,1.381615173
165,21,35,1,2,1211.646729,65.969337,10.668,1.649980166
165,21,40,0,1,2362.013184,131.814758,5.334,1.367962354
165,21,40,0,2,1188.587158,66.480659,10.668,1.646762058
165,21,40,1,1,2374.992676,133.063477,5.334,1.373095942
165,21,40,1,2,1181.574585,66.059593,10.668,1.644536787
165,21,45,0,1,2702.619385,150.516129,5.334,1.472261414
165,21,45,0,2,1349.444458,75.240067,10.668,1.695862062
165,21,45,1,1,2567.645508,140.119293,5.334,1.424474166
165,21,45,1,2,1281.149658,70.002251,10.668,1.671731779
165,21,50,0,1,2449.79541,135.697617,5.334,1.392816892
165,21,50,0,2,1222.484131,67.408676,10.668,1.655124263
165,21,50,1,1,2445.533447,135.288803,5.334,1.391133852
165,21,50,1,2,1220.368652,67.166298,10.668,1.65420355
165,21,55,0,1,2180.876709,119.67411,5.334,1.307749215
165,21,55,0,2,1086.47998,59.711765,10.668,1.612981515
165,21,55,1,1,2146.797363,118.43676,5.334,1.298683987
165,21,55,1,2,1071.085938,59.121704,10.668,1.608819325
165,22,5,0,1,4834.915527,320.775513,5.588,2.270675338
165,22,5,0,2,2262.585205,155.649338,11.176,2.101893835
165,22,5,1,1,5128.695312,333.172546,5.588,2.352563443
165,22,5,1,2,2731.593018,161.095459,11.176,2.201608197
165,22,10,0,1,3210.206787,195.20433,5.588,1.694537189
165,22,10,0,2,1599.355957,96.961143,11.176,1.850644957
165,22,10,1,1,2566.092041,138.307434,5.588,1.450745358
165,22,10,1,2,1279.239136,69.040871,11.176,1.730254897
165,22,15,0,1,2491.47998,148.162781,5.588,1.458064455
165,22,15,0,2,1236.916016,73.318336,11.176,1.731567885
165,22,15,1,1,2327.403809,132.677902,5.588,1.393819354
165,22,15,1,2,1163.584473,65.529198,11.176,1.700976841
165,22,20,0,1,2103.372559,121.568497,5.588,1.327793159
165,22,20,0,2,1041.153198,60.166119,11.176,1.666425131
165,22,20,1,1,2104.961914,121.701004,5.588,1.328377665
165,22,20,1,2,1040.329346,60.199734,11.176,1.666343339
165,22,25,0,1,2511.958496,139.288605,5.588,1.442716769
165,22,25,0,2,1241.588257,69.261131,11.176,1.723671595
165,22,25,1,1,2279.677734,125.353065,5.588,1.369033229
165,22,25,1,2,1137.12439,62.561142,11.176,1.689598157
165,22,30,0,1,2228.609619,125.101013,5.588,1.35891298
165,22,30,0,2,1123.798218,63.474392,11.176,1.689074095
165,22,30,1,1,2249.163086,127.263901,5.588,1.36744327
165,22,30,1,2,1115.864014,62.938663,11.176,1.686428098
165,22,35,0,1,2532.35791,143.844864,5.588,1.45639303
165,22,35,0,2,1261.431519,71.57135,11.176,1.732387275
165,22,35,1,1,2426.587402,131.313583,5.588,1.409466398
165,22,35,1,2,1209.772217,65.550903,11.176,1.709683973
165,22,40,0,1,2118.102051,118.685226,5.588,1.324320839
165,22,40,0,2,1055.730835,59.178383,11.176,1.667022792
165,22,40,1,1,2084.016357,116.122185,5.588,1.312388062
165,22,40,1,2,1039.842407,57.965672,11.176,1.661421634
165,22,45,0,1,2548.137695,140.685379,5.588,1.452520421
165,22,45,0,2,1270.363037,70.181862,11.176,1.731057636
165,22,45,1,1,2506.450195,137.463669,5.588,1.437738155
165,22,45,1,2,1250.188843,68.634506,11.176,1.72392934
165,22,50,0,1,2470.932861,133.023102,5.588,1.421477429
165,22,50,0,2,1228.477539,66.393356,11.176,1.715012741
165,22,50,1,1,2327.246094,126.103874,5.588,1.379575667
165,22,50,1,2,1160.596436,62.952438,11.176,1.694845211
165,22,55,0,1,2143.594482,118.702187,5.588,1.329137343
165,22,55,0,2,1069.272583,59.73468,11.176,1.670764674
165,22,55,1,1,2157.89209,119.148949,5.588,1.332784116
165,22,55,1,2,1073.015015,59.490311,11.176,1.670938015
165,23,5,0,1,4016.47998,268.284088,5.842,2.0342037
165,23,5,0,2,1967.072144,130.936981,11.684,2.054013013
165,23,5,1,1,4116.044922,274.142303,5.842,2.065538537
165,23,5,1,2,2037.393555,133.74675,11.684,2.073273454
165,23,10,0,1,3099.668945,178.047913,5.842,1.667196388
165,23,10,0,2,1538.604126,87.873505,11.684,1.880565041
165,23,10,1,1,2549.678955,136.150101,5.842,1.473483401
165,23,10,1,2,1271.383789,67.946884,11.684,1.787376642
165,23,15,0,1,2474.302246,143.212097,5.842,1.474619448
165,23,15,0,2,1218.46814,71.16674,11.684,1.784416809
165,23,15,1,1,2202.699707,120.073875,5.842,1.373665384
165,23,15,1,2,1097.844727,59.863018,11.684,1.737359439
165,23,20,0,1,2077.540771,119.831177,5.842,1.349673331
165,23,20,0,2,1041.525391,59.901493,11.684,1.726882752
165,23,20,1,1,2121.577881,122.600891,5.842,1.36391886
165,23,20,1,2,1046.940552,60.54422,11.684,1.729287775
165,23,25,0,1,2500.875244,143.882599,5.842,1.48105162
165,23,25,0,2,1238.606323,71.668335,11.684,1.789277248
165,23,25,1,1,2277.716553,124.513496,5.842,1.397330223
165,23,25,1,2,1135.987305,62.157394,11.684,1.749471985
165,23,30,0,1,1999.484985,113.676987,5.842,1.321731515
165,23,30,0,2,994.595276,56.5182,11.684,1.710768128
165,23,30,1,1,1958.772705,111.164719,5.842,1.308666031
165,23,30,1,2,975.037292,55.234692,11.684,1.704325853
165,23,35,0,1,2337.637695,129.618423,5.842,1.419603118
165,23,35,0,2,1163.389893,64.357407,11.684,1.759366755
165,23,35,1,1,2315.574707,127.753166,5.842,1.411433319
165,23,35,1,2,1153.168213,63.439335,11.684,1.75546517
165,23,40,0,1,2157.793945,117.451836,5.842,1.35957628
165,23,40,0,2,1074.275024,58.556789,11.684,1.730115841
165,23,40,1,1,2062.925537,113.06501,5.842,1.332303425
165,23,40,1,2,1028.647217,56.426071,11.684,1.716953669
165,23,45,0,1,2255.60498,127.097313,5.842,1.398770935
165,23,45,0,2,1133.143066,64.032028,11.684,1.752991953
165,23,45,1,1,2264.830811,127.750893,5.842,1.401913924
165,23,45,1,2,1127.416016,63.410683,11.684,1.750574682
165,23,50,0,1,2130.643799,117.964668,5.842,1.355594454
165,23,50,0,2,1060.104248,58.823807,11.684,1.728036156
165,23,50,1,1,2067.219482,113.730331,5.842,1.334547071
165,23,50,1,2,1030.669556,56.778435,11.684,1.718094726
165,23,55,0,1,2028.026611,111.28067,5.842,1.321901844
165,23,55,0,2,1009.141968,55.478954,11.684,1.711248614
165,23,55,1,1,1956.536255,108.40168,5.842,1.302272559
165,23,55,1,2,975.414062,54.08297,11.684,1.701906288
165,24,5,0,1,3444.71167,230.702164,6.096,1.876218928
165,24,5,0,2,1712.930298,112.138351,12.192,2.02667573
165,24,5,1,1,3414.156494,228.379074,6.096,1.865466935
165,24,5,1,2,1715.824219,111.714127,12.192,2.026301099
165,24,10,0,1,2953.95459,164.519135,6.096,1.641103534
165,24,10,0,2,1458.040771,81.698586,12.192,1.913068236
165,24,10,1,1,2533.971436,136.238419,6.096,1.501209199
165,24,10,1,2,1263.130493,67.695732,12.192,1.846246118
165,24,15,0,1,2501.711914,140.206543,6.096,1.503740266
165,24,15,0,2,1232.011963,69.737259,12.192,1.844825506
165,24,15,1,1,2180.626953,117.911118,6.096,1.395330512
165,24,15,1,2,1086.933716,58.863991,12.192,1.794113566
165,24,20,0,1,2078.946777,119.287636,6.096,1.379241734
165,24,20,0,2,1041.707886,60.071884,12.192,1.788245383
165,24,20,1,1,2128.098877,122.066376,6.096,1.394465839
165,24,20,1,2,1050.540771,60.28368,12.192,1.790359486
165,24,25,0,1,2423.328613,136.429321,6.096,1.480876431
165,24,25,0,2,1200.327759,67.808578,12.192,1.834714596
165,24,25,1,1,2256.664551,123.372055,6.096,1.421394993
165,24,25,1,2,1125.50354,61.613514,12.192,1.807290322
165,24,30,0,1,1994.296997,110.637833,6.096,1.344667623
165,24,30,0,2,991.156738,55.316399,12.192,1.768484913
165,24,30,1,1,1848.187256,104.477783,6.096,1.30395302
165,24,30,1,2,921.697876,52.143501,12.192,1.748601057
165,24,35,0,1,2321.246094,127.959587,6.096,1.44342302
165,24,35,0,2,1155.215942,63.472389,12.192,1.816880587
165,24,35,1,1,2323.040527,128.132828,6.096,1.444134051
165,24,35,1,2,1156.044556,63.555542,12.192,1.817215742
165,24,40,0,1,2142.200928,118.721642,6.096,1.389878116
165,24,40,0,2,1067.178833,59.170197,12.192,1.791071592
165,24,40,1,1,2062.353271,112.392639,6.096,1.36122235
165,24,40,1,2,1028.374634,56.092667,12.192,1.777141686
165,24,45,0,1,2175.385498,118.409668,6.096,1.395425685
165,24,45,0,2,1083.713135,59.133858,12.192,1.794093203
165,24,45,1,1,2086.617188,115.151863,6.096,1.371737724
165,24,45,1,2,1040.605347,57.465736,12.192,1.782403743
165,24,50,0,1,2052.823486,113.542221,6.096,1.361921098
165,24,50,0,2,1024.494385,56.481022,12.192,1.777253826
165,24,50,1,1,2051.875,113.532089,6.096,1.36172135
165,24,50,1,2,1023.979004,56.443493,12.192,1.777076048
165,24,55,0,1,2049.496826,113.054565,6.096,1.360242958
165,24,55,0,2,1020.643005,56.437286,12.192,1.776437128
165,24,55,1,1,1958.788574,107.68573,6.096,1.331626868
165,24,55,1,2,976.731628,53.74041,12.192,1.762372661
165,25,5,0,1,3040.273926,203.165695,6.35,1.77132854
165,25,5,0,2,1495.657715,97.709747,12.7,2.015700139
165,25,5,1,1,2948.094971,191.816681,6.35,1.729506577
165,25,5,1,2,1479.362061,93.829788,12.7,2.004255604
165,25,10,0,1,2768.171875,154.296524,6.35,1.614646333
165,25,10,0,2,1359.502808,76.025017,12.7,1.943285192
165,25,10,1,1,2512.28418,136.575775,6.35,1.528352257
165,25,10,1,2,1249.552734,67.62693,12.7,1.904511527
165,25,15,0,1,2502.802734,139.966263,6.35,1.53390527
165,25,15,0,2,1234.757935,69.543365,12.7,1.905881145
165,25,15,1,1,2175.582764,117.017586,6.35,1.422932765
165,25,15,1,2,1084.745483,58.430176,12.7,1.853725294
165,25,20,0,1,1925.517212,110.226593,6.35,1.361362246
165,25,20,0,2,952.845032,54.63715,12.7,1.820792822
165,25,20,1,1,1888.552612,108.11145,6.35,1.349858101
165,25,20,1,2,935.862488,53.577122,12.7,1.815316642
165,25,25,0,1,2264.590576,125.486855,6.35,1.457933663
165,25,25,0,2,1123.563477,62.396832,12.7,1.869580221
165,25,25,1,1,2210.916992,121.22757,6.35,1.438660601
165,25,25,1,2,1102.381348,60.324974,12.7,1.861128879
165,25,30,0,1,2017.081787,113.964478,6.35,1.386612517
165,25,30,0,2,1003.749146,56.840504,12.7,1.835101352
165,25,30,1,1,1854.275513,103.805023,6.35,1.334119952
165,25,30,1,2,924.487915,51.819843,12.7,1.809384388
165,25,35,0,1,2109.20166,117.448997,6.35,1.411419089
165,25,35,0,2,1049.504395,58.444859,12.7,1.847149337
165,25,35,1,1,2048.686768,112.367996,6.35,1.389086598
165,25,35,1,2,1022.007629,55.969032,12.7,1.836640554
165,25,40,0,1,2004.111084,110.111832,6.35,1.375850465
165,25,40,0,2,999.244385,54.841808,12.7,1.829935204
165,25,40,1,1,2002.132446,109.972679,6.35,1.375178599
165,25,40,1,2,998.397888,54.776382,12.7,1.829635025
